,Product,Price,Date
2059,Apple iPhone XS Max - 64GB - All Colors - Fully Unlocked - Very Good Condition,$377.99,20220102
2060,Apple iPhone 12 Mini Factory Unlocked 64GB 256GB - Very Good Condition,$479.95 to $539.95,20220102
2062,Apple iPhone 8 - 64GB - All Colors - Unlocked - Very Good Condition ,$215.99,20220102
2063,Apple iPhone X 64GB Factory Unlocked AT&T T-Mobile Verizon - Very Good,$279.99,20220102
2064,Apple iPhone 7 Plus - Jet Black A1784 See Description,$3.25,20220102
2065,Apple iPhone 12 Pro A2341 128GB Blue! Clean ESN! Factory Unlocked phone!,$808.74,20220102
2066,"Apple iPhone 7+ Plus 32GB 128GB 256GB GSM ""Factory Unlocked Phone Good Condition",$184.95 to $219.95,20220102
2067,"Apple iPhone 7 32GB 128GB 256GB GSM ""Factory Unlocked"" All Colors Good Condition",$129.95,20220102
2068,Apple iPhone 11 64GB 128GB 256GB Verizon T-Mobile AT&T Good Condition,$369.99 to $519.99,20220102
2069,Apple iPhone 3GS (AT&T) 8GB Black In Box 1st Appearance - GSM 3G - Model A1303,$35.99,20220102
