,Product,Price,Date
37,Apple iPhone 8 64GB GSM Factory Unlocked GRAY & SILVER (GOOD CONDITION),$138.00,20220920
38,Apple iPhone 6s  16/32/64 GB - All Colors - Fully Unlocked - Very Good Condition,$99.99 to $109.99,20220920
39,Apple iPhone X 64/256GB Fully Unlocked (GSM+CDMA) AT&T T-Mobile Verizon,$234.99 to $269.99,20220920
40,Apple iPhone 7 Plus 32GB Unlocked Smartphone - Very Good,$154.95,20220920
41,"Apple iPhone 7+ Plus 32GB 128GB 256GB GSM ""Factory Unlocked Phone Good Condition",$129.95 to $169.95,20220920
42,Apple iPhone XR Black 128GB A1984 LTE GSM CDMA Verizon Unlocked - Good,$232.99,20220920
43,Apple iPhone 8 64GB 256GB Verizon T-Mobile AT&T Unlocked Good Condition,$119.99 to $199.99,20220920
44,Apple iPhone 12 64GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,$454.95,20220920
45,Apple iPhone X 256GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,$239.95,20220920
46,Apple iPhone SE 2nd Gen 64GB Unlocked AT&T T-Mobile Verizon Very Good Condition,$169.95,20220920
8843,Apple iPhone 11 - 64GB - Factory Unlocked - Good Condition,$309.99,20220920
8846,Apple iPhone 13 Pro Max - 256gb - Factory Sealed - Factory Warranty - Unlocked!,"$1,189.00",20220920
8849,APPLE IPHONE 7 *ALL COLORS* FACTORY UNLOCKED 32GB (VERY GOOD CONDITION),$105.99,20220920
8854,Apple iPhone XS 64GB Factory Unlocked 4G LTE iOS Smartphone - Very Good,$224.99,20220920
8856,Apple iPhone 7 Plus 128GB Unlocked Smartphone - Very Good,$169.95,20220920
8859,Apple iPhone 12 128GB Unlocked Smartphone - Very Good,$479.95,20220920
8861,Apple iPhone 7 128GB Unlocked Smartphone - Very Good,$114.95,20220920
8865,Apple iPhone 8 64GB Factory Unlocked Verizon AT&T T-Mobile Sprint Good,$159.00,20220920
8866,Apple iPhone 8 64GB 256GB Unlocked Open Box New Other,$159.89 to $179.89,20220920
8868,Apple iPhone 11 128GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,$364.95,20220920
8870,iPhone SE - Unlocked (GSM) - 32GB - Gray - Brand New,$119.00,20220920
8871,Apple iPhone 8 - 64GB 128GB 256GB - All Colors - Good Condition,$129.00 to $130.00,20220920
8872,Apple Iphone 11 - 64GB - 4GB RAM - Factory Unlocked - All Colors - Very Good,$314.99,20220920
8873,Apple iPhone 7 - 32GB - Gold (Unlocked) A1660 (CDMA + GSM),$103.89,20220920
8874,Apple iPhone 5S (A1533) -16GB /32GB /64Gb (GSM Unlocked) Smartphone 2B2,$49.99,20220920
8878,Apple iPhone 7 Plus - Factory Unlocked - 32GB - Black - Smartphone - Good,$119.99,20220920
8880,Apple iPhone X 64GB Unlocked 4G LTE iOS WiFi 12MP Camera Smartphone - Good,$214.95,20220920
8881,Apple iPhone 11 Pro Max 256GB Unlocked AT&T T-Mobile Verizon Very Good Condition,$544.95,20220920
8882,Apple iPhone SE 2nd Gen 2020 64GB 128GB 256GB Fully Unlocked SmartPhone,$148.99 to $209.99,20220920
24302,Apple iPhone 8 Plus 64GB 128GB 256GB Unlocked ATT T-Mobile Verizon GoodCondition,$169.00,20220920
24327,Apple iPhone 11 - 128GB - Black. Unlocked A2111 (CDMA + GSM) Good Condition,$260.00 to $414.00,20220920
24336,"Apple iPhone 6s 16GB, 64GB, 128GB, Verizon at&t LTE CDMA/GSM Unlocked Smartphone",$60.82 to $126.00,20220920
24343,Apple iPhone 13 128GB - (Unlocked) - Red Starlight Green Pink Blue - EXCELLENT,$664.99,20220920
24344,Apple iPhone XS 64GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,$209.95,20220920
28739,Apple iPhone 13 Pro Max | 256GB Graphite | T-Mobile + Metro + Mint | Excellent,$924.99,20220920
28751,Apple iPhone XS - 64GB - Fully Unlocked - Space Gray - Gold - Silver. Excellent,$234.99,20220920
28752,Apple iPhone 7 32GB Unlocked Smartphone - Very Good,$104.95,20220920
28753,Apple iPhone X - 256GB  Silver Factory Fully Unlocked A1865 CDMA + GSM EXCELLENT,$279.00,20220920
28757,Apple iPhone XS Max 256GB Unlocked AT&T T-Mobile Verizon Very Good Condition,$304.95,20220920
28759,Apple iPhone 7 Plus - 32GB - Factory Unlocked - Smartphone - Good,$119.99,20220920
28761,Apple iPhone 11 64GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,$314.95,20220920
